ADOLFO ALSINA,1
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
508,FRENTE VAMOS CON VOS,11,11,11
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,3,4,30
,TOTALES,258,258,258
AVELLANEDA,311
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,19,20,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,21,20,20
506,AZA.JUNTOS,86,86,85
507,FRENTE DE TODOS,118,118,120
508,FRENTE VAMOS CON VOS,8,8,8
,VOTOS NULOS,3,3,3
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,5,5,29
,TOTALES,265,265,265
AVELLANEDA,312
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,3,,
27,PARTIDO UNION CELESTE Y BLANCO,,3,
503,AZA.AVANZA LIBERTAD,16,16,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,11,11,11
506,AZA.JUNTOS,52,51,50
507,FRENTE DE TODOS,70,69,70
508,FRENTE VAMOS CON VOS,14,14,14
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,6,8,27
,TOTALES,172,172,172
AVELLANEDA,313
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,18,18,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,17,18,17
506,AZA.JUNTOS,90,90,93
507,FRENTE DE TODOS,113,111,115
508,FRENTE VAMOS CON VOS,12,11,10
,VOTOS NULOS,0,1,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,7,8,27
,TOTALES,262,262,262
AVELLANEDA,314
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,24,24,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,21,21,21
506,AZA.JUNTOS,99,99,99
507,FRENTE DE TODOS,97,97,98
508,FRENTE VAMOS CON VOS,6,6,6
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,5,5,33
,TOTALES,257,257,257
AVELLANEDA,315
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,6,,
27,PARTIDO UNION CELESTE Y BLANCO,,6,
503,AZA.AVANZA LIBERTAD,25,24,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,17,17,19
506,AZA.JUNTOS,106,105,108
507,FRENTE DE TODOS,109,110,110
508,FRENTE VAMOS CON VOS,15,14,13
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,6,8,34
,TOTALES,284,284,284
AVELLANEDA,316
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,7,,
27,PARTIDO UNION CELESTE Y BLANCO,,7,
503,AZA.AVANZA LIBERTAD,22,22,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,31,31,32
506,AZA.JUNTOS,93,94,92
507,FRENTE DE TODOS,100,100,102
508,FRENTE VAMOS CON VOS,9,7,7
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,4,5,33
,TOTALES,266,266,266
AVELLANEDA,317
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,25,25,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,9,9,9
506,AZA.JUNTOS,98,103,99
507,FRENTE DE TODOS,117,118,122
508,FRENTE VAMOS CON VOS,16,17,14
,VOTOS NULOS,4,4,4
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,9,2,35
,TOTALES,283,283,283
AVELLANEDA,318
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,6,,
27,PARTIDO UNION CELESTE Y BLANCO,,6,
503,AZA.AVANZA LIBERTAD,16,16,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,19,20,19
506,AZA.JUNTOS,97,95,96
507,FRENTE DE TODOS,122,121,125
508,FRENTE VAMOS CON VOS,8,9,9
,VOTOS NULOS,5,5,5
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,0,1,19
,TOTALES,273,273,273
AVELLANEDA,319
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,18,17,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,16,17,17
506,AZA.JUNTOS,90,90,91
507,FRENTE DE TODOS,105,106,106
508,FRENTE VAMOS CON VOS,10,10,10
,VOTOS NULOS,2,2,2
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,2,2,2
,VOTOS EN BLANCO,6,5,26
,TOTALES,254,254,254
AVELLANEDA,320
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
27,PARTIDO UNION CELESTE Y BLANCO,,4,
503,AZA.AVANZA LIBERTAD,27,27,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,21,22,22
506,AZA.JUNTOS,109,107,106
507,FRENTE DE TODOS,96,97,100
508,FRENTE VAMOS CON VOS,8,8,8
,VOTOS NULOS,4,4,4
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,4,4,33
,TOTALES,273,273,273
AVELLANEDA,321
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
27,PARTIDO UNION CELESTE Y BLANCO,,4,
503,AZA.AVANZA LIBERTAD,26,26,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,19,19,17
506,AZA.JUNTOS,102,101,101
507,FRENTE DE TODOS,108,109,111
508,FRENTE VAMOS CON VOS,14,14,14
,VOTOS NULOS,2,2,2
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,0,0,30
,TOTALES,275,275,275
AVELLANEDA,322
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,0,,
27,PARTIDO UNION CELESTE Y BLANCO,,0,
503,AZA.AVANZA LIBERTAD,26,25,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,19,20,20
506,AZA.JUNTOS,97,98,99
507,FRENTE DE TODOS,112,112,112
508,FRENTE VAMOS CON VOS,14,13,13
,VOTOS NULOS,5,5,5
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,3,3,27
,TOTALES,276,276,276
AVELLANEDA,323
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,22,22,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,24,24,23
506,AZA.JUNTOS,108,107,107
507,FRENTE DE TODOS,93,91,91
508,FRENTE VAMOS CON VOS,18,17,16
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,7,11,40
,TOTALES,277,277,277
AVELLANEDA,324
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
27,PARTIDO UNION CELESTE Y BLANCO,,4,
503,AZA.AVANZA LIBERTAD,26,25,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,13,13,13
506,AZA.JUNTOS,95,95,94
507,FRENTE DE TODOS,105,102,106
508,FRENTE VAMOS CON VOS,15,15,14
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,4,8,35
,TOTALES,262,262,262
AVELLANEDA,325
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,6,,
27,PARTIDO UNION CELESTE Y BLANCO,,6,
503,AZA.AVANZA LIBERTAD,25,24,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,18,18,18
506,AZA.JUNTOS,85,85,86
507,FRENTE DE TODOS,105,105,108
508,FRENTE VAMOS CON VOS,10,10,10
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,3,4,30
,TOTALES,252,252,252
AVELLANEDA,326
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,7,,
27,PARTIDO UNION CELESTE Y BLANCO,,7,
503,AZA.AVANZA LIBERTAD,18,18,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,20,20,21
506,AZA.JUNTOS,94,94,93
507,FRENTE DE TODOS,91,91,90
508,FRENTE VAMOS CON VOS,12,12,12
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,1,1,1
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,2,2,28
,TOTALES,245,245,245
AVELLANEDA,327
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,8,,
27,PARTIDO UNION CELESTE Y BLANCO,,8,
503,AZA.AVANZA LIBERTAD,23,24,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,26,25,25
506,AZA.JUNTOS,76,76,73
507,FRENTE DE TODOS,111,110,116
508,FRENTE VAMOS CON VOS,7,7,8
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,10,11,39
,TOTALES,261,261,261
AVELLANEDA,328
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,3,,
27,PARTIDO UNION CELESTE Y BLANCO,,3,
503,AZA.AVANZA LIBERTAD,20,20,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,11,14,11
506,AZA.JUNTOS,104,103,106
507,FRENTE DE TODOS,105,107,112
508,FRENTE VAMOS CON VOS,8,8,7
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,10,6,25
,TOTALES,261,261,261
AVELLANEDA,329
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,1,,
27,PARTIDO UNION CELESTE Y BLANCO,,1,
503,AZA.AVANZA LIBERTAD,17,17,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,19,19,18
506,AZA.JUNTOS,95,95,96
507,FRENTE DE TODOS,103,102,106
508,FRENTE VAMOS CON VOS,7,7,7
,VOTOS NULOS,4,4,4
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,5,6,20
,TOTALES,251,251,251
AVELLANEDA,330
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,6,,
27,PARTIDO UNION CELESTE Y BLANCO,,0,
503,AZA.AVANZA LIBERTAD,22,22,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,18,18,18
506,AZA.JUNTOS,89,89,89
507,FRENTE DE TODOS,100,99,102
508,FRENTE VAMOS CON VOS,9,9,8
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,10,17,37
,TOTALES,254,254,254
AVELLANEDA,331
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,3,,
27,PARTIDO UNION CELESTE Y BLANCO,,0,
503,AZA.AVANZA LIBERTAD,15,15,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,20,20,19
506,AZA.JUNTOS,104,103,105
507,FRENTE DE TODOS,109,110,112
508,FRENTE VAMOS CON VOS,10,10,11
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,13,16,27
,TOTALES,274,274,274
AVELLANEDA,332
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
27,PARTIDO UNION CELESTE Y BLANCO,,4,
503,AZA.AVANZA LIBERTAD,20,19,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,17,17,18
506,AZA.JUNTOS,83,83,83
507,FRENTE DE TODOS,111,111,113
508,FRENTE VAMOS CON VOS,13,13,13
,VOTOS NULOS,2,2,2
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,1,2,22
,TOTALES,251,251,251
AVELLANEDA,333
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,13,14,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,29,29,28
506,AZA.JUNTOS,87,86,86
507,FRENTE DE TODOS,122,124,124
508,FRENTE VAMOS CON VOS,13,12,12
,VOTOS NULOS,7,7,7
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,2,1,21
,TOTALES,278,278,278
AVELLANEDA,334
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,3,,
27,PARTIDO UNION CELESTE Y BLANCO,,3,
503,AZA.AVANZA LIBERTAD,23,24,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,26,26,24
506,AZA.JUNTOS,106,106,109
507,FRENTE DE TODOS,109,109,111
508,FRENTE VAMOS CON VOS,8,8,7
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,1,0,25
,TOTALES,276,276,276
AVELLANEDA,335
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,30,29,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,18,18,18
506,AZA.JUNTOS,107,105,105
507,FRENTE DE TODOS,103,103,103
508,FRENTE VAMOS CON VOS,11,11,11
,VOTOS NULOS,1,1,1
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,6,9,43
,TOTALES,281,281,281
AVELLANEDA,336
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,18,18,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,15,15,15
506,AZA.JUNTOS,98,96,96
507,FRENTE DE TODOS,120,120,122
508,FRENTE VAMOS CON VOS,11,13,12
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,1,1,23
,TOTALES,268,268,268
AVELLANEDA,337
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
27,PARTIDO UNION CELESTE Y BLANCO,,4,
503,AZA.AVANZA LIBERTAD,13,12,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,16,16,16
506,AZA.JUNTOS,88,87,86
507,FRENTE DE TODOS,127,128,132
508,FRENTE VAMOS CON VOS,15,15,15
,VOTOS NULOS,1,1,1
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,5,6,19
,TOTALES,269,269,269
AVELLANEDA,338
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,16,,
27,PARTIDO UNION CELESTE Y BLANCO,,15,
503,AZA.AVANZA LIBERTAD,18,18,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,16,16,16
506,AZA.JUNTOS,76,74,75
507,FRENTE DE TODOS,110,110,109
508,FRENTE VAMOS CON VOS,16,16,16
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,3,6,39
,TOTALES,255,255,255
AVELLANEDA,339
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,3,,
27,PARTIDO UNION CELESTE Y BLANCO,,3,
503,AZA.AVANZA LIBERTAD,16,16,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,13,13,11
506,AZA.JUNTOS,96,95,96
507,FRENTE DE TODOS,119,120,121
508,FRENTE VAMOS CON VOS,11,11,11
,VOTOS NULOS,3,3,3
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,1,1,20
,TOTALES,262,262,262
AVELLANEDA,340
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,8,,
27,PARTIDO UNION CELESTE Y BLANCO,,8,
503,AZA.AVANZA LIBERTAD,19,18,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,18,18,18
506,AZA.JUNTOS,115,116,118
507,FRENTE DE TODOS,93,94,95
508,FRENTE VAMOS CON VOS,10,9,9
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,2,2,25
,TOTALES,265,265,265
AVELLANEDA,341
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,2,,
27,PARTIDO UNION CELESTE Y BLANCO,,1,
503,AZA.AVANZA LIBERTAD,29,28,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,16,16,16
506,AZA.JUNTOS,101,100,102
507,FRENTE DE TODOS,97,96,96
508,FRENTE VAMOS CON VOS,8,7,8
,VOTOS NULOS,2,2,2
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,7,12,38
,TOTALES,262,262,262
AVELLANEDA,342
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,14,13,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,15,17,15
506,AZA.JUNTOS,109,108,111
507,FRENTE DE TODOS,94,93,96
508,FRENTE VAMOS CON VOS,20,21,18
,VOTOS NULOS,1,1,1
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,1,1,18
,TOTALES,259,259,259
AVELLANEDA,343
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,3,,
27,PARTIDO UNION CELESTE Y BLANCO,,3,
503,AZA.AVANZA LIBERTAD,31,31,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,17,17,16
506,AZA.JUNTOS,93,92,90
507,FRENTE DE TODOS,90,90,94
508,FRENTE VAMOS CON VOS,14,14,14
,VOTOS NULOS,2,2,2
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,0,1,34
,TOTALES,250,250,250
AVELLANEDA,344
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,3,,
27,PARTIDO UNION CELESTE Y BLANCO,,0,
503,AZA.AVANZA LIBERTAD,22,22,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,25,25,25
506,AZA.JUNTOS,87,86,87
507,FRENTE DE TODOS,102,102,104
508,FRENTE VAMOS CON VOS,15,15,15
,VOTOS NULOS,3,3,3
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,2,6,25
,TOTALES,259,259,259
AVELLANEDA,345
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,0,
503,AZA.AVANZA LIBERTAD,12,11,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,7,7,8
506,AZA.JUNTOS,93,93,93
507,FRENTE DE TODOS,111,111,113
508,FRENTE VAMOS CON VOS,10,10,9
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,9,15,24
,TOTALES,247,247,247
AVELLANEDA,346
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,19,13,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,21,21,20
506,AZA.JUNTOS,104,104,106
507,FRENTE DE TODOS,101,101,102
508,FRENTE VAMOS CON VOS,4,4,5
,VOTOS NULOS,7,7,7
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,1,7,22
,TOTALES,262,262,262
AVELLANEDA,347
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,7,,
27,PARTIDO UNION CELESTE Y BLANCO,,0,
503,AZA.AVANZA LIBERTAD,16,16,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,25,24,23
506,AZA.JUNTOS,105,103,103
507,FRENTE DE TODOS,96,96,98
508,FRENTE VAMOS CON VOS,11,11,11
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,4,14,29
,TOTALES,264,264,264
AVELLANEDA,348
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,7,,
27,PARTIDO UNION CELESTE Y BLANCO,,7,
503,AZA.AVANZA LIBERTAD,11,11,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,18,17,15
506,AZA.JUNTOS,91,88,88
507,FRENTE DE TODOS,127,127,129
508,FRENTE VAMOS CON VOS,9,8,8
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,4,9,27
,TOTALES,267,267,267
AVELLANEDA,349
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,16,16,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,16,15,15
506,AZA.JUNTOS,90,91,88
507,FRENTE DE TODOS,108,108,114
508,FRENTE VAMOS CON VOS,16,16,16
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,1,1,1
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,15,15,33
,TOTALES,267,267,267
AVELLANEDA,350
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,7,,
27,PARTIDO UNION CELESTE Y BLANCO,,7,
503,AZA.AVANZA LIBERTAD,20,18,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,27,27,26
506,AZA.JUNTOS,98,100,97
507,FRENTE DE TODOS,89,89,95
508,FRENTE VAMOS CON VOS,13,13,14
,VOTOS NULOS,10,10,10
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,1,1,23
,TOTALES,265,265,265
AVELLANEDA,351
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
27,PARTIDO UNION CELESTE Y BLANCO,,4,
503,AZA.AVANZA LIBERTAD,29,29,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,16,16,17
506,AZA.JUNTOS,108,110,112
507,FRENTE DE TODOS,76,77,77
508,FRENTE VAMOS CON VOS,12,12,12
,VOTOS NULOS,4,4,4
,VOTOS RECURRIDOS,3,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,1,1,31
